--------- beginning of main
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #28 pc 002505d4  /apex/com.android.art/javalib/core-oj.jar (java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #29 pc 0037cde0  /apex/com.android.art/lib64/libart.so (art::interpreter::Execute +356) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #30 pc 0049120c  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>+4152) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #31 pc 0050aca4  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>+4124) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #32 pc 003797d8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #33 pc 0023de1c  /apex/com.android.art/javalib/core-oj.jar (java.util.concurrent.LinkedBlockingQueue.take)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #34 pc 0037cde0  /apex/com.android.art/lib64/libart.so (art::interpreter::Execute +356) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #35 pc 0049120c  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>+4152) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #36 pc 00509f94  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>+780) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #37 pc 003797d8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #38 pc 000dad34  <anonymous:6cdd676000> (androidx.test.espresso.InteractionResultsHandler.gatherAnyResult)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #39 pc 0037cde0  /apex/com.android.art/lib64/libart.so (art::interpreter::Execute +356) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #40 pc 0049120c  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>+4152) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #41 pc 0050a2f8  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>+1648) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #42 pc 003797d8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #43 pc 000dad14  <anonymous:6cdd676000> (androidx.test.espresso.InteractionResultsHandler.gatherAnyResult)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #44 pc 0037cde0  /apex/com.android.art/lib64/libart.so (art::interpreter::Execute +356) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #45 pc 0049120c  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>+4152) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #46 pc 0050a2f8  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>+1648) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #47 pc 003797d8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #48 pc 000dcd74  <anonymous:6cdd676000> (androidx.test.espresso.ViewInteraction.waitForAndHandleInteractionResults)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #49 pc 0037cde0  /apex/com.android.art/lib64/libart.so (art::interpreter::Execute +356) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #50 pc 0049120c  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>+4152) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #51 pc 0050a5d4  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>+2380) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #52 pc 003797d8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #53 pc 000dc648  <anonymous:6cdd676000> (androidx.test.espresso.ViewInteraction.check)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #54 pc 0037cde0  /apex/com.android.art/lib64/libart.so (art::interpreter::Execute +356) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #55 pc 0049120c  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>+4152) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #56 pc 00509f94  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>+780) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #57 pc 003797d8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #58 pc 0000266c  <anonymous:6ffa9f7000> (com.wix.detox.espresso.DetoxAssertion.assertMatcher)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #59 pc 0037cde0  /apex/com.android.art/lib64/libart.so (art::interpreter::Execute +356) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #60 pc 0037c560  /apex/com.android.art/lib64/libart.so (artQuickToInterpreterBridge+672) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #61 pc 00377168  /apex/com.android.art/lib64/libart.so (art_quick_to_interpreter_bridge+88) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #62 pc 00360880  /apex/com.android.art/lib64/libart.so (art_quick_invoke_static_stub+640) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #63 pc 0026a904  /apex/com.android.art/lib64/libart.so (_jobject* art::InvokeMethod<8>+780) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #64 pc 0026a5e8  /apex/com.android.art/lib64/libart.so (art::Method_invoke +32) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #65 pc 00377030  /apex/com.android.art/lib64/libart.so (art_quick_generic_jni_trampoline+144) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #66 pc 003605a4  /apex/com.android.art/lib64/libart.so (art_quick_invoke_stub+612) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #67 pc 004906b4  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>+1248) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #68 pc 00509f94  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>+780) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #69 pc 003797d8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #70 pc 00255818  <anonymous:6cdd676000> (org.apache.commons.lang3.reflect.MethodUtils.invokeStaticMethod)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #71 pc 0037cde0  /apex/com.android.art/lib64/libart.so (art::interpreter::Execute +356) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #72 pc 0049120c  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>+4152) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #73 pc 0050a2f8  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>+1648) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #74 pc 003797d8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #75 pc 002557ec  <anonymous:6cdd676000> (org.apache.commons.lang3.reflect.MethodUtils.invokeStaticMethod)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #76 pc 0037cde0  /apex/com.android.art/lib64/libart.so (art::interpreter::Execute +356) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #77 pc 0049120c  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>+4152) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #78 pc 0050a2f8  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>+1648) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #79 pc 003797d8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #80 pc 00000c94  <anonymous:7001000000> (com.wix.invoke.types.ClassTarget.execute)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #81 pc 0037cde0  /apex/com.android.art/lib64/libart.so (art::interpreter::Execute +356) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #82 pc 0049120c  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>+4152) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #83 pc 00509f94  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>+780) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #84 pc 003797d8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #85 pc 00001504  <anonymous:7001000000> (com.wix.invoke.types.Target.invoke)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #86 pc 0037cde0  /apex/com.android.art/lib64/libart.so (art::interpreter::Execute +356) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #87 pc 0049120c  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>+4152) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #88 pc 00509f94  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>+780) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #89 pc 003797d8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #90 pc 00001420  <anonymous:6ffd233000> (com.wix.invoke.MethodInvocation.invoke)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #91 pc 0037cde0  /apex/com.android.art/lib64/libart.so (art::interpreter::Execute +356) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #92 pc 0049120c  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>+4152) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #93 pc 00509f94  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>+780) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #94 pc 003797d8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #95 pc 00001490  <anonymous:6ffd233000> (com.wix.invoke.MethodInvocation.invoke)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #96 pc 0037cde0  /apex/com.android.art/lib64/libart.so (art::interpreter::Execute +356) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #97 pc 0049120c  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>+4152) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #98 pc 00509f94  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>+780) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #99 pc 003797d8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #100 pc 00001474  <anonymous:6ffd233000> (com.wix.invoke.MethodInvocation.invoke)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #101 pc 0037cde0  /apex/com.android.art/lib64/libart.so (art::interpreter::Execute +356) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #102 pc 0049120c  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>+4152) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #103 pc 00509f94  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>+780) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #104 pc 003797d8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #105 pc 00002584  <anonymous:6ffa401000> (com.wix.detox.adapters.server.InvokeActionHandler.handle)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #106 pc 0037cde0  /apex/com.android.art/lib64/libart.so (art::interpreter::Execute +356) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #107 pc 0049120c  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>+4152) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #108 pc 0050aca4  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>+4124) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #109 pc 003797d8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #110 pc 00001a64  <anonymous:6ffa401000> (com.wix.detox.adapters.server.ActionsExecutor.executeAction$lambda$2$lambda$1)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #111 pc 0037cde0  /apex/com.android.art/lib64/libart.so (art::interpreter::Execute +356) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #112 pc 0049120c  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>+4152) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #113 pc 0050a2f8  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>+1648) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #114 pc 003797d8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #115 pc 00001954  <anonymous:6ffa401000> (com.wix.detox.adapters.server.ActionsExecutor.$r8$lambda$GVbB7LHtBHxNHGbgYnHJ6YrwCqs)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #116 pc 0037cde0  /apex/com.android.art/lib64/libart.so (art::interpreter::Execute +356) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #117 pc 0049120c  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>+4152) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #118 pc 0050a2f8  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>+1648) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #119 pc 003797d8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #120 pc 00001878  <anonymous:6ffa401000> (com.wix.detox.adapters.server.ActionsExecutor$$ExternalSyntheticLambda0.run)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #121 pc 0037cde0  /apex/com.android.art/lib64/libart.so (art::interpreter::Execute +356) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #122 pc 0049120c  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>+4152) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #123 pc 0050aca4  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>+4124) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #124 pc 003797d8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #125 pc 001d6bb4  /system/framework/framework.jar (android.os.Handler.handleCallback)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #126 pc 0037cde0  /apex/com.android.art/lib64/libart.so (art::interpreter::Execute +356) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #127 pc 0049120c  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>+4152) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #128 pc 0050a2f8  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>+1648) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #129 pc 003797d8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #130 pc 001d69fc  /system/framework/framework.jar (android.os.Handler.dispatchMessage)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #131 pc 0037cde0  /apex/com.android.art/lib64/libart.so (art::interpreter::Execute +356) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #132 pc 0049120c  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>+4152) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #133 pc 00509f94  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>+780) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #134 pc 003797d8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #135 pc 001fbe08  /system/framework/framework.jar (android.os.Looper.loopOnce)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #136 pc 0037cde0  /apex/com.android.art/lib64/libart.so (art::interpreter::Execute +356) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #137 pc 0049120c  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>+4152) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #138 pc 0050a2f8  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>+1648) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #139 pc 003797d8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #140 pc 001fc57c  /system/framework/framework.jar (android.os.Looper.loop)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #141 pc 0037cde0  /apex/com.android.art/lib64/libart.so (art::interpreter::Execute +356) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #142 pc 0049120c  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>+4152) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #143 pc 0050a2f8  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>+1648) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #144 pc 003797d8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #145 pc 000019f4  <anonymous:6ffa401000> (com.wix.detox.adapters.server.ActionsExecutor._init_$lambda$0)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #146 pc 0037cde0  /apex/com.android.art/lib64/libart.so (art::interpreter::Execute +356) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #147 pc 0049120c  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>+4152) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #148 pc 0050a2f8  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>+1648) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #149 pc 003797d8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: b10f5696fea1b32039b162aef3850ed3)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #150 pc 0000196c  <anonymous:6ffa401000> (com.wix.detox.adapters.server.ActionsExecutor.$r8$lambda$xlgL0CQim6vNM0wWEqM8JIDgZUE)
04-12 18:20:57.954  6019  6106 F vindra.comparez: runtime.cc:691]   native: #151 pc 0037cde0  /apex/com.android.art/lib64/libart.so (art::interpreter::Execute +356) (BuildId: b10f5696fea1b32039b162aef3850ed3)
